param,scenario,simulation,peak_coeff,name,n_groups,size,intro_n,r0,delta,est,lower_ci,upper_ci,bias,is_within_ci,significant_delta,significant_est,successes,trials
n_groups,3 groups: 3rd neutral,42,1,A,3,100,1,2,0.818181818181818,0.839080459770115,0.67027720510303,0.935969524691271,-0.0208986415882967,TRUE,TRUE,TRUE,40,47
n_groups,3 groups: 3rd neutral,42,1,B,3,100,1,2,-0.818181818181818,-1,-1,-0.207563079625585,0.181818181818182,TRUE,TRUE,TRUE,0,13
n_groups,3 groups: 3rd neutral,42,1,C,3,100,1,2,0,-0.130434782608696,-0.646476932866022,0.393800575124727,0.130434782608696,TRUE,FALSE,FALSE,5,18
n_groups,3 groups: 3rd neutral,43,0.7,A,3,100,1,2,0.818181818181818,0.91304347826087,0.52353237795909,0.9978901834506,-0.0948616600790513,TRUE,TRUE,TRUE,11,12
n_groups,3 groups: 3rd neutral,43,0.7,B,3,100,1,2,-0.818181818181818,-0.714285714285714,-0.992232598488344,0.0594666311252014,-0.103896103896104,TRUE,TRUE,FALSE,1,13
n_groups,3 groups: 3rd neutral,43,0.7,C,3,100,1,2,0,0.333333333333333,-0.457178781454723,0.829610571388981,-0.333333333333333,TRUE,FALSE,FALSE,4,8
n_groups,3 groups: 3rd neutral,43,0.8,A,3,100,1,2,0.818181818181818,0.942857142857143,0.683920456075728,0.998593455343873,-0.124675324675325,TRUE,TRUE,TRUE,17,18
n_groups,3 groups: 3rd neutral,43,0.8,B,3,100,1,2,-0.818181818181818,-0.764705882352941,-0.99368553698044,-0.0714399931987887,-0.0534759358288769,TRUE,TRUE,TRUE,1,16
n_groups,3 groups: 3rd neutral,43,0.8,C,3,100,1,2,0,0.411764705882353,-0.24203335759602,0.8172038134965,-0.411764705882353,TRUE,FALSE,FALSE,6,11
n_groups,3 groups: 3rd neutral,43,0.9,A,3,100,1,2,0.818181818181818,0.84,0.59425865397708,0.95721656007082,-0.0218181818181817,TRUE,TRUE,TRUE,23,27
n_groups,3 groups: 3rd neutral,43,0.9,B,3,100,1,2,-0.818181818181818,-0.80952380952381,-0.994946035725328,-0.203247419504322,-0.0086580086580087,TRUE,TRUE,TRUE,1,20
n_groups,3 groups: 3rd neutral,43,0.9,C,3,100,1,2,0,0.142857142857143,-0.357986380078111,0.560168401428173,-0.142857142857143,TRUE,FALSE,FALSE,8,20
n_groups,3 groups: 3rd neutral,43,1,A,3,100,1,2,0.818181818181818,0.802816901408451,0.59709311541232,0.92169953393738,0.0153649167733676,TRUE,TRUE,TRUE,32,39
n_groups,3 groups: 3rd neutral,43,1,B,3,100,1,2,-0.818181818181818,-0.75,-0.967552819561867,-0.276713360659231,-0.068181818181818,TRUE,TRUE,TRUE,2,30
n_groups,3 groups: 3rd neutral,43,1,C,3,100,1,2,0,0.0285714285714286,-0.412549592071298,0.43041553388233,-0.0285714285714286,TRUE,FALSE,FALSE,9,26
n_groups,3 groups: 3rd neutral,44,0.7,A,3,100,1,2,0.818181818181818,0.866666666666667,0.285357140839958,0.996835276643318,-0.0484848484848485,TRUE,TRUE,TRUE,7,8
n_groups,3 groups: 3rd neutral,44,0.7,B,3,100,1,2,-0.818181818181818,-1,-1,0.503689290758038,0.181818181818182,TRUE,TRUE,FALSE,0,4
n_groups,3 groups: 3rd neutral,44,0.7,C,3,100,1,2,0,-0.2,-0.876517315668337,0.5770142894748,0.2,TRUE,FALSE,FALSE,2,8
n_groups,3 groups: 3rd neutral,44,0.8,A,3,100,1,2,0.818181818181818,0.833333333333333,0.411889298682137,0.980607091400341,-0.0151515151515151,TRUE,TRUE,TRUE,11,13
n_groups,3 groups: 3rd neutral,44,0.8,B,3,100,1,2,-0.818181818181818,-1,-1,0.162348559597864,0.181818181818182,TRUE,TRUE,FALSE,0,7
n_groups,3 groups: 3rd neutral,44,0.8,C,3,100,1,2,0,-0.142857142857143,-0.772809934291909,0.515130617492975,0.142857142857143,TRUE,FALSE,FALSE,3,11
n_groups,3 groups: 3rd neutral,44,0.9,A,3,100,1,2,0.818181818181818,0.75609756097561,0.440768627287766,0.922505931562181,0.0620842572062085,TRUE,TRUE,TRUE,18,23
n_groups,3 groups: 3rd neutral,44,0.9,B,3,100,1,2,-0.818181818181818,-1,-1,0.162348559597864,0.181818181818182,TRUE,TRUE,FALSE,0,7
n_groups,3 groups: 3rd neutral,44,0.9,C,3,100,1,2,0,-0.2,-0.729040328969852,0.374933324768175,0.2,TRUE,FALSE,FALSE,4,16
n_groups,3 groups: 3rd neutral,44,1,A,3,100,1,2,0.818181818181818,0.757575757575758,0.527603546494492,0.896656822648711,0.0606060606060607,TRUE,TRUE,TRUE,29,37
n_groups,3 groups: 3rd neutral,44,1,B,3,100,1,2,-0.818181818181818,-0.789473684210526,-0.99438566659147,-0.142323038527694,-0.0287081339712918,TRUE,TRUE,TRUE,1,18
n_groups,3 groups: 3rd neutral,44,1,C,3,100,1,2,0,-0.0769230769230769,-0.486309136212733,0.322550425422583,0.0769230769230769,TRUE,FALSE,FALSE,9,30
n_groups,3 groups: 3rd neutral,45,0.7,A,3,100,1,2,0.818181818181818,0.714285714285714,0.290393623218756,0.924598550233489,0.103896103896104,TRUE,TRUE,TRUE,12,16
n_groups,3 groups: 3rd neutral,45,0.7,B,3,100,1,2,-0.818181818181818,-1,-1,0.258881120807149,0.181818181818182,TRUE,TRUE,FALSE,0,6
n_groups,3 groups: 3rd neutral,45,0.7,C,3,100,1,2,0,0.25,-0.426159136301847,0.735259030485325,-0.25,TRUE,FALSE,FALSE,5,11
n_groups,3 groups: 3rd neutral,45,0.8,A,3,100,1,2,0.818181818181818,0.75609756097561,0.440768627287766,0.922505931562181,0.0620842572062085,TRUE,TRUE,TRUE,18,23
n_groups,3 groups: 3rd neutral,45,0.8,B,3,100,1,2,-0.818181818181818,-1,-1,0.0790482157872865,0.181818181818182,TRUE,TRUE,FALSE,0,8
n_groups,3 groups: 3rd neutral,45,0.8,C,3,100,1,2,0,0.466666666666667,0.00374047947538277,0.774660523503635,-0.466666666666667,FALSE,FALSE,TRUE,11,19
n_groups,3 groups: 3rd neutral,45,0.9,A,3,100,1,2,0.818181818181818,0.655172413793104,0.377425695426422,0.836687581912666,0.163009404388715,TRUE,TRUE,TRUE,24,34
n_groups,3 groups: 3rd neutral,45,0.9,B,3,100,1,2,-0.818181818181818,-1,-1,-0.207563079625585,0.181818181818182,TRUE,TRUE,TRUE,0,13
n_groups,3 groups: 3rd neutral,45,0.9,C,3,100,1,2,0,0.3,-0.108794079587238,0.619760917005836,-0.3,TRUE,FALSE,FALSE,13,27
n_groups,3 groups: 3rd neutral,45,1,A,3,100,1,2,0.818181818181818,0.68421052631579,0.455638399599558,0.838332282795604,0.133971291866029,TRUE,TRUE,TRUE,32,44
n_groups,3 groups: 3rd neutral,45,1,B,3,100,1,2,-0.818181818181818,-1,-1,-0.34710017119593,0.181818181818182,TRUE,TRUE,TRUE,0,17
n_groups,3 groups: 3rd neutral,45,1,C,3,100,1,2,0,0.254901960784314,-0.104935702238298,0.551333212170406,-0.254901960784314,TRUE,FALSE,FALSE,16,35
n_groups,3 groups: 3rd neutral,46,0.7,A,3,100,1,2,0.818181818181818,0.68421052631579,0.12283503494879,0.937912893386278,0.133971291866029,TRUE,TRUE,TRUE,8,11
n_groups,3 groups: 3rd neutral,46,0.7,B,3,100,1,2,-0.818181818181818,-0.6,-0.988794929588644,0.301848631851228,-0.218181818181818,TRUE,TRUE,FALSE,1,9
n_groups,3 groups: 3rd neutral,46,0.7,C,3,100,1,2,0,-0.2,-0.729040328969852,0.374933324768175,0.2,TRUE,FALSE,FALSE,4,16
n_groups,3 groups: 3rd neutral,46,0.8,A,3,100,1,2,0.818181818181818,0.692307692307692,0.239469325754331,0.91897362932141,0.125874125874126,TRUE,TRUE,TRUE,11,15
n_groups,3 groups: 3rd neutral,46,0.8,B,3,100,1,2,-0.818181818181818,-0.764705882352941,-0.99368553698044,-0.0714399931987887,-0.0534759358288769,TRUE,TRUE,TRUE,1,16
n_groups,3 groups: 3rd neutral,46,0.8,C,3,100,1,2,0,-0.36,-0.793398008913696,0.181244646891892,0.36,TRUE,FALSE,FALSE,4,21
n_groups,3 groups: 3rd neutral,46,0.9,A,3,100,1,2,0.818181818181818,0.625,0.21156892672056,0.865800880847938,0.193181818181818,TRUE,TRUE,TRUE,13,19
n_groups,3 groups: 3rd neutral,46,0.9,B,3,100,1,2,-0.818181818181818,-0.826086956521739,-0.995404695172187,-0.256150630500279,0.0079051383399209,TRUE,TRUE,TRUE,1,22
n_groups,3 groups: 3rd neutral,46,0.9,C,3,100,1,2,0,-0.294117647058823,-0.693578468362824,0.162176692260658,0.294117647058823,TRUE,FALSE,FALSE,6,28
n_groups,3 groups: 3rd neutral,46,1,A,3,100,1,2,0.818181818181818,0.636363636363636,0.301133268711985,0.845686528250792,0.181818181818182,TRUE,TRUE,TRUE,18,26
n_groups,3 groups: 3rd neutral,46,1,B,3,100,1,2,-0.818181818181818,-0.84,-0.995787032171054,-0.302505317350062,0.021818181818182,TRUE,TRUE,TRUE,1,24
n_groups,3 groups: 3rd neutral,46,1,C,3,100,1,2,0,-0.282051282051282,-0.660417463142523,0.142302471344031,0.282051282051282,TRUE,FALSE,FALSE,7,32
n_groups,3 groups: 3rd neutral,47,0.7,A,3,100,1,2,0.818181818181818,0.739130434782609,0.26377570393429,0.948317004101547,0.0790513833992095,TRUE,TRUE,TRUE,10,13
n_groups,3 groups: 3rd neutral,47,0.7,B,3,100,1,2,-0.818181818181818,-1,-1,0.0790482157872865,0.181818181818182,TRUE,TRUE,FALSE,0,8
n_groups,3 groups: 3rd neutral,47,0.7,C,3,100,1,2,0,-5.55111512312578e-17,-0.721433469302459,0.648034119849963,5.55111512312578e-17,TRUE,FALSE,FALSE,3,9
n_groups,3 groups: 3rd neutral,47,0.8,A,3,100,1,2,0.818181818181818,0.75,0.374685940204074,0.933786058740959,0.0681818181818182,TRUE,TRUE,TRUE,14,18
n_groups,3 groups: 3rd neutral,47,0.8,B,3,100,1,2,-0.818181818181818,-1,-1,-0.0569421790071222,0.181818181818182,TRUE,TRUE,TRUE,0,10
n_groups,3 groups: 3rd neutral,47,0.8,C,3,100,1,2,0,-0.0769230769230769,-0.749743923503684,0.579356046464643,0.0769230769230769,TRUE,FALSE,FALSE,3,10
n_groups,3 groups: 3rd neutral,47,0.9,A,3,100,1,2,0.818181818181818,0.818181818181818,0.540214852896387,0.951498000608293,0,TRUE,TRUE,TRUE,20,24
n_groups,3 groups: 3rd neutral,47,0.9,B,3,100,1,2,-0.818181818181818,-1,-1,-0.284020047932398,0.181818181818182,TRUE,TRUE,TRUE,0,15
n_groups,3 groups: 3rd neutral,47,0.9,C,3,100,1,2,0,0.241379310344828,-0.250505319882533,0.625720851347937,-0.241379310344828,TRUE,FALSE,FALSE,9,20
n_groups,3 groups: 3rd neutral,47,1,A,3,100,1,2,0.818181818181818,0.828571428571429,0.629582420334249,0.937900143347676,-0.0103896103896103,TRUE,TRUE,TRUE,32,38
n_groups,3 groups: 3rd neutral,47,1,B,3,100,1,2,-0.818181818181818,-0.818181818181818,-0.995186266194733,-0.230600480517986,0,TRUE,TRUE,TRUE,1,21
n_groups,3 groups: 3rd neutral,47,1,C,3,100,1,2,0,0.090909090909091,-0.303054463116696,0.440945899937395,-0.090909090909091,TRUE,FALSE,FALSE,12,32
n_groups,3 groups: 3rd neutral,48,0.7,A,3,100,1,2,0.818181818181818,0.714285714285714,0.19915716108887,0.943592067711076,0.103896103896104,TRUE,TRUE,TRUE,9,12
n_groups,3 groups: 3rd neutral,48,0.7,B,3,100,1,2,-0.818181818181818,-0.636363636363636,-0.989911196155094,0.231864784853503,-0.181818181818182,TRUE,TRUE,FALSE,1,10
n_groups,3 groups: 3rd neutral,48,0.7,C,3,100,1,2,0,0.142857142857143,-0.799590772675007,0.841766057362222,-0.142857142857143,TRUE,FALSE,FALSE,2,5
n_groups,3 groups: 3rd neutral,48,0.8,A,3,100,1,2,0.818181818181818,0.666666666666667,0.294095703791869,0.880447259374458,0.151515151515152,TRUE,TRUE,TRUE,15,21
n_groups,3 groups: 3rd neutral,48,0.8,B,3,100,1,2,-0.818181818181818,-0.666666666666667,-0.990825203746397,0.168702674846352,-0.151515151515152,TRUE,TRUE,FALSE,1,11
n_groups,3 groups: 3rd neutral,48,0.8,C,3,100,1,2,0,-0.384615384615385,-0.910713719574032,0.36453001068661,0.384615384615385,TRUE,FALSE,FALSE,2,11
n_groups,3 groups: 3rd neutral,48,0.9,A,3,100,1,2,0.818181818181818,0.714285714285714,0.445641046440158,0.878416274442995,0.103896103896104,TRUE,TRUE,TRUE,24,32
n_groups,3 groups: 3rd neutral,48,0.9,B,3,100,1,2,-0.818181818181818,-0.733333333333333,-0.992785911638823,0.0119919741479049,-0.0848484848484847,TRUE,TRUE,FALSE,1,14
n_groups,3 groups: 3rd neutral,48,0.9,C,3,100,1,2,0,-0.294117647058823,-0.821975120551903,0.347437322179418,0.294117647058823,TRUE,FALSE,FALSE,3,14
n_groups,3 groups: 3rd neutral,48,1,A,3,100,1,2,0.818181818181818,0.694117647058824,0.482983171042551,0.83845623947635,0.124064171122995,TRUE,TRUE,TRUE,36,49
n_groups,3 groups: 3rd neutral,48,1,B,3,100,1,2,-0.818181818181818,-0.789473684210526,-0.99438566659147,-0.142323038527694,-0.0287081339712918,TRUE,TRUE,TRUE,1,18
n_groups,3 groups: 3rd neutral,48,1,C,3,100,1,2,0,-5.55111512312578e-17,-0.490776236251664,0.451702569374768,5.55111512312578e-17,TRUE,FALSE,FALSE,7,21
n_groups,3 groups: 3rd neutral,49,0.7,A,3,100,1,2,0.818181818181818,0.6,0.0345669552412831,0.895571866839293,0.218181818181818,TRUE,TRUE,TRUE,8,12
n_groups,3 groups: 3rd neutral,49,0.7,B,3,100,1,2,-0.818181818181818,-0.5,-0.985610761973291,0.466306945073313,-0.318181818181818,TRUE,TRUE,FALSE,1,7
n_groups,3 groups: 3rd neutral,49,0.7,C,3,100,1,2,0,0.25,-0.426159136301847,0.735259030485325,-0.25,TRUE,FALSE,FALSE,5,11
n_groups,3 groups: 3rd neutral,49,0.8,A,3,100,1,2,0.818181818181818,0.67741935483871,0.269993607661542,0.898111796948707,0.140762463343109,TRUE,TRUE,TRUE,13,18
n_groups,3 groups: 3rd neutral,49,0.8,B,3,100,1,2,-0.818181818181818,-0.555555555555555,-0.987400915498763,0.379643197604738,-0.262626262626263,TRUE,TRUE,FALSE,1,8
n_groups,3 groups: 3rd neutral,49,0.8,C,3,100,1,2,0,-0.130434782608696,-0.646476932866022,0.393800575124727,0.130434782608696,TRUE,FALSE,FALSE,5,18
n_groups,3 groups: 3rd neutral,49,0.9,A,3,100,1,2,0.818181818181818,0.727272727272727,0.417208592677796,0.901843585734473,0.0909090909090909,TRUE,TRUE,TRUE,19,25
n_groups,3 groups: 3rd neutral,49,0.9,B,3,100,1,2,-0.818181818181818,-0.733333333333333,-0.992785911638823,0.0119919741479049,-0.0848484848484847,TRUE,TRUE,FALSE,1,14
n_groups,3 groups: 3rd neutral,49,0.9,C,3,100,1,2,0,-0.0666666666666666,-0.533247791991032,0.384238948646122,0.0666666666666666,TRUE,FALSE,FALSE,7,23
n_groups,3 groups: 3rd neutral,49,1,A,3,100,1,2,0.818181818181818,0.681159420289855,0.437732237770861,0.842492232884638,0.137022397891963,TRUE,TRUE,TRUE,29,40
n_groups,3 groups: 3rd neutral,49,1,B,3,100,1,2,-0.818181818181818,-0.777777777777778,-0.994056147923379,-0.108270229251386,-0.0404040404040403,TRUE,TRUE,TRUE,1,17
n_groups,3 groups: 3rd neutral,49,1,C,3,100,1,2,0,-5.55111512312578e-17,-0.432921883118846,0.401934872526766,5.55111512312578e-17,TRUE,FALSE,FALSE,9,27
n_groups,3 groups: 3rd neutral,50,0.7,A,3,100,1,2,0.818181818181818,0.846153846153846,0.555872768348155,0.96903904865697,-0.0279720279720279,TRUE,TRUE,TRUE,18,21
n_groups,3 groups: 3rd neutral,50,0.7,B,3,100,1,2,-0.818181818181818,-1,-1,-0.0569421790071222,0.181818181818182,TRUE,TRUE,TRUE,0,10
n_groups,3 groups: 3rd neutral,50,0.7,C,3,100,1,2,0,0.5,-0.488475125841885,0.945826356397871,-0.5,TRUE,FALSE,FALSE,3,5
n_groups,3 groups: 3rd neutral,50,0.8,A,3,100,1,2,0.818181818181818,0.8125,0.595433776807227,0.932152046383199,0.00568181818181812,TRUE,TRUE,TRUE,29,35
n_groups,3 groups: 3rd neutral,50,0.8,B,3,100,1,2,-0.818181818181818,-1,-1,-0.0569421790071222,0.181818181818182,TRUE,TRUE,TRUE,0,10
n_groups,3 groups: 3rd neutral,50,0.8,C,3,100,1,2,0,0.333333333333333,-0.369595719386605,0.793607384152734,-0.333333333333333,TRUE,FALSE,FALSE,5,10
n_groups,3 groups: 3rd neutral,50,0.9,A,3,100,1,2,0.818181818181818,0.846153846153846,0.667102744770574,0.944201667224147,-0.0279720279720279,TRUE,TRUE,TRUE,36,42
n_groups,3 groups: 3rd neutral,50,0.9,B,3,100,1,2,-0.818181818181818,-1,-1,-0.162934283158614,0.181818181818182,TRUE,TRUE,TRUE,0,12
n_groups,3 groups: 3rd neutral,50,0.9,C,3,100,1,2,0,0.28,-0.252474943475683,0.676960036935654,-0.28,TRUE,FALSE,FALSE,8,17
n_groups,3 groups: 3rd neutral,50,1,A,3,100,1,2,0.818181818181818,0.825242718446602,0.669975697837184,0.920761527658794,-0.00706090026478379,TRUE,TRUE,TRUE,47,56
n_groups,3 groups: 3rd neutral,50,1,B,3,100,1,2,-0.818181818181818,-0.826086956521739,-0.995404695172187,-0.256150630500279,0.0079051383399209,TRUE,TRUE,TRUE,1,22
n_groups,3 groups: 3rd neutral,50,1,C,3,100,1,2,0,0.375,-0.0821227631601646,0.704934138722934,-0.375,TRUE,FALSE,FALSE,11,21
n_groups,3 groups: 3rd neutral,51,0.7,A,3,100,1,2,0.818181818181818,0.692307692307692,0.239469325754331,0.91897362932141,0.125874125874126,TRUE,TRUE,TRUE,11,15
n_groups,3 groups: 3rd neutral,51,0.7,B,3,100,1,2,-0.818181818181818,-0.294117647058823,-0.821975120551903,0.347437322179418,-0.524064171122995,TRUE,TRUE,FALSE,3,14
n_groups,3 groups: 3rd neutral,51,0.7,C,3,100,1,2,0,-0.111111111111111,-0.858424503567422,0.660242854422946,0.111111111111111,TRUE,FALSE,FALSE,2,7
n_groups,3 groups: 3rd neutral,51,0.8,A,3,100,1,2,0.818181818181818,0.767441860465116,0.465928066708468,0.926044169001678,0.050739957716702,TRUE,TRUE,TRUE,19,24
n_groups,3 groups: 3rd neutral,51,0.8,B,3,100,1,2,-0.818181818181818,-0.4,-0.853619982641055,0.211217906622113,-0.418181818181818,TRUE,TRUE,FALSE,3,17
n_groups,3 groups: 3rd neutral,51,0.8,C,3,100,1,2,0,-0.428571428571429,-0.918255299064133,0.304832382613043,0.428571428571429,TRUE,FALSE,FALSE,2,12
n_groups,3 groups: 3rd neutral,51,0.9,A,3,100,1,2,0.818181818181818,0.803921568627451,0.547617077097576,0.937460812044383,0.0142602495543673,TRUE,TRUE,TRUE,23,28
n_groups,3 groups: 3rd neutral,51,0.9,B,3,100,1,2,-0.818181818181818,-0.478260869565217,-0.875702585820608,0.0991934285437204,-0.339920948616601,TRUE,TRUE,FALSE,3,20
n_groups,3 groups: 3rd neutral,51,0.9,C,3,100,1,2,0,-0.157894736842105,-0.71101734131864,0.421024086754534,0.157894736842105,TRUE,FALSE,FALSE,4,15
n_groups,3 groups: 3rd neutral,51,1,A,3,100,1,2,0.818181818181818,0.757575757575758,0.527603546494492,0.896656822648711,0.0606060606060607,TRUE,TRUE,TRUE,29,37
n_groups,3 groups: 3rd neutral,51,1,B,3,100,1,2,-0.818181818181818,-0.52,-0.887058215171213,0.0351089733601682,-0.298181818181818,TRUE,TRUE,FALSE,3,22
n_groups,3 groups: 3rd neutral,51,1,C,3,100,1,2,0,0.090909090909091,-0.367023409873409,0.490689857123033,-0.090909090909091,TRUE,FALSE,FALSE,9,24
n_groups,3 groups: 3rd neutral,52,0.7,A,3,100,1,2,0.818181818181818,1,1,1,-0.181818181818182,FALSE,TRUE,TRUE,,
n_groups,3 groups: 3rd neutral,52,0.7,B,3,100,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
n_groups,3 groups: 3rd neutral,52,0.7,C,3,100,1,2,0,1,1,1,-1,FALSE,FALSE,TRUE,,
n_groups,3 groups: 3rd neutral,52,0.8,A,3,100,1,2,0.818181818181818,1,1,1,-0.181818181818182,FALSE,TRUE,TRUE,,
n_groups,3 groups: 3rd neutral,52,0.8,B,3,100,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
n_groups,3 groups: 3rd neutral,52,0.8,C,3,100,1,2,0,1,1,1,-1,FALSE,FALSE,TRUE,,
n_groups,3 groups: 3rd neutral,52,0.9,A,3,100,1,2,0.818181818181818,1,1,1,-0.181818181818182,FALSE,TRUE,TRUE,,
n_groups,3 groups: 3rd neutral,52,0.9,B,3,100,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
n_groups,3 groups: 3rd neutral,52,0.9,C,3,100,1,2,0,1,-1,1,-1,TRUE,FALSE,FALSE,1,1
n_groups,3 groups: 3rd neutral,52,1,A,3,100,1,2,0.818181818181818,1,1,1,-0.181818181818182,FALSE,TRUE,TRUE,,
n_groups,3 groups: 3rd neutral,52,1,B,3,100,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
n_groups,3 groups: 3rd neutral,52,1,C,3,100,1,2,0,1,-1,1,-1,TRUE,FALSE,FALSE,1,1
n_groups,3 groups: 3rd neutral,53,0.7,A,3,100,1,2,0.818181818181818,0.777777777777778,-0.116279132089835,0.994936449222113,0.0404040404040404,TRUE,TRUE,FALSE,4,5
n_groups,3 groups: 3rd neutral,53,0.7,B,3,100,1,2,-0.818181818181818,-0.777777777777778,-0.994056147923379,-0.108270229251386,-0.0404040404040403,TRUE,TRUE,TRUE,1,17
n_groups,3 groups: 3rd neutral,53,0.7,C,3,100,1,2,0,0.2,-0.399593998439019,0.662719428230157,-0.2,TRUE,FALSE,FALSE,6,14
n_groups,3 groups: 3rd neutral,53,0.8,A,3,100,1,2,0.818181818181818,0.882352941176471,0.364091720829156,0.997186912079076,-0.0641711229946524,TRUE,TRUE,TRUE,8,9
n_groups,3 groups: 3rd neutral,53,0.8,B,3,100,1,2,-0.818181818181818,-0.826086956521739,-0.995404695172187,-0.256150630500279,0.0079051383399209,TRUE,TRUE,TRUE,1,22
n_groups,3 groups: 3rd neutral,53,0.8,C,3,100,1,2,0,0.0434782608695653,-0.502328005405446,0.525849210802497,-0.0434782608695653,TRUE,FALSE,FALSE,6,17
n_groups,3 groups: 3rd neutral,53,0.9,A,3,100,1,2,0.818181818181818,0.945945945945946,0.700778571184067,0.998667483987468,-0.127764127764128,TRUE,TRUE,TRUE,18,19
n_groups,3 groups: 3rd neutral,53,0.9,B,3,100,1,2,-0.818181818181818,-0.84,-0.995787032171054,-0.302505317350062,0.021818181818182,TRUE,TRUE,TRUE,1,24
n_groups,3 groups: 3rd neutral,53,0.9,C,3,100,1,2,0,0.176470588235294,-0.275743294807852,0.551374241097228,-0.176470588235294,TRUE,FALSE,FALSE,10,24
n_groups,3 groups: 3rd neutral,53,1,A,3,100,1,2,0.818181818181818,0.885714285714286,0.708818384017006,0.969283416424573,-0.0675324675324674,TRUE,TRUE,TRUE,33,37
n_groups,3 groups: 3rd neutral,53,1,B,3,100,1,2,-0.818181818181818,-0.857142857142857,-0.996254482145394,-0.362176274075094,0.0389610389610391,TRUE,TRUE,TRUE,1,27
n_groups,3 groups: 3rd neutral,53,1,C,3,100,1,2,0,0.304347826086957,-0.073269076509751,0.603920982446396,-0.304347826086957,TRUE,FALSE,FALSE,15,31
n_groups,3 groups: 3rd neutral,54,0.7,A,3,100,1,2,0.818181818181818,1,0.635239041866555,1,-0.181818181818182,TRUE,TRUE,TRUE,10,10
n_groups,3 groups: 3rd neutral,54,0.7,B,3,100,1,2,-0.818181818181818,-1,-1,-0.113048440563631,0.181818181818182,TRUE,TRUE,TRUE,0,11
n_groups,3 groups: 3rd neutral,54,0.7,C,3,100,1,2,0,-0.157894736842105,-0.71101734131864,0.421024086754534,0.157894736842105,TRUE,FALSE,FALSE,4,15
n_groups,3 groups: 3rd neutral,54,0.8,A,3,100,1,2,0.818181818181818,0.882352941176471,0.579980965683332,0.986153581794172,-0.0641711229946524,TRUE,TRUE,TRUE,16,18
n_groups,3 groups: 3rd neutral,54,0.8,B,3,100,1,2,-0.818181818181818,-1,-1,-0.113048440563631,0.181818181818182,TRUE,TRUE,TRUE,0,11
n_groups,3 groups: 3rd neutral,54,0.8,C,3,100,1,2,0,-0.2,-0.681304096184205,0.317319288495065,0.2,TRUE,FALSE,FALSE,5,20
n_groups,3 groups: 3rd neutral,54,0.9,A,3,100,1,2,0.818181818181818,0.826086956521739,0.559742901295615,0.953566995469507,-0.00790513833992079,TRUE,TRUE,TRUE,21,25
n_groups,3 groups: 3rd neutral,54,0.9,B,3,100,1,2,-0.818181818181818,-1,-1,-0.374667475060494,0.181818181818182,TRUE,TRUE,TRUE,0,18
n_groups,3 groups: 3rd neutral,54,0.9,C,3,100,1,2,0,-5.55111512312578e-17,-0.432921883118846,0.401934872526766,5.55111512312578e-17,TRUE,FALSE,FALSE,9,27
n_groups,3 groups: 3rd neutral,54,1,A,3,100,1,2,0.818181818181818,0.813333333333333,0.61825245639899,0.925832662594691,0.00484848484848499,TRUE,TRUE,TRUE,34,41
n_groups,3 groups: 3rd neutral,54,1,B,3,100,1,2,-0.818181818181818,-1,-1,-0.483758759163774,0.181818181818182,TRUE,TRUE,TRUE,0,23
n_groups,3 groups: 3rd neutral,54,1,C,3,100,1,2,0,0.090909090909091,-0.259285829126318,0.405941460340478,-0.090909090909091,TRUE,FALSE,FALSE,15,40
n_groups,3 groups: 3rd neutral,55,0.7,A,3,100,1,2,0.818181818181818,0.818181818181818,0.0561511662187384,0.995780371596935,0,TRUE,TRUE,TRUE,5,6
n_groups,3 groups: 3rd neutral,55,0.7,B,3,100,1,2,-0.818181818181818,-1,-1,0.82831307370222,0.181818181818182,TRUE,TRUE,FALSE,0,2
n_groups,3 groups: 3rd neutral,55,0.7,C,3,100,1,2,0,-5.55111512312578e-17,-0.577046119979414,0.525053064075429,5.55111512312578e-17,TRUE,FALSE,FALSE,5,15
n_groups,3 groups: 3rd neutral,55,0.8,A,3,100,1,2,0.818181818181818,0.91304347826087,0.52353237795909,0.9978901834506,-0.0948616600790513,TRUE,TRUE,TRUE,11,12
n_groups,3 groups: 3rd neutral,55,0.8,B,3,100,1,2,-0.818181818181818,-1,-1,0.657528604400548,0.181818181818182,TRUE,TRUE,FALSE,0,3
