name,peak_coeff,est,lower_ci,upper_ci,successes,trials,scenario,simulation
A,1,0.818181818181818,0.416774516892133,0.977588827951698,20,22,Single Introduction Group B,86
B,1,1,1,1,,,Single Introduction Group B,86
A,0.7,1,-1,1,3,3,Single Introduction Group B,87
B,0.7,1,1,1,,,Single Introduction Group B,87
A,0.8,1,-1,1,6,6,Single Introduction Group B,87
B,0.8,1,1,1,,,Single Introduction Group B,87
A,0.9,1,-1,1,12,12,Single Introduction Group B,87
B,0.9,1,1,1,,,Single Introduction Group B,87
A,1,1,-1,1,16,16,Single Introduction Group B,87
B,1,1,1,1,,,Single Introduction Group B,87
A,0.7,0.777777777777778,0.035006970165326,0.994381726506802,8,9,Single Introduction Group B,88
B,0.7,1,1,1,,,Single Introduction Group B,88
A,0.8,0.692307692307692,0.0910578886468847,0.961586656034943,11,13,Single Introduction Group B,88
B,0.8,-1,-1,0.95,0,1,Single Introduction Group B,88
A,0.9,0.733333333333333,0.190794606793256,0.966848173119833,13,15,Single Introduction Group B,88
B,0.9,0,-0.97484176581315,0.97484176581315,1,2,Single Introduction Group B,88
A,1,0.75,0.233047526301473,0.968972792369172,14,16,Single Introduction Group B,88
B,1,0,-0.97484176581315,0.97484176581315,1,2,Single Introduction Group B,88
A,0.7,-1,-1,-1,4,5,Single Introduction Group B,89
B,0.7,1,1,1,,,Single Introduction Group B,89
A,0.8,-1,-1,-1,8,9,Single Introduction Group B,89
B,0.8,1,1,1,,,Single Introduction Group B,89
A,0.9,-1,-1,-1,10,11,Single Introduction Group B,89
B,0.9,1,1,1,,,Single Introduction Group B,89
A,1,-1,-1,-1,15,16,Single Introduction Group B,89
B,1,1,1,1,,,Single Introduction Group B,89
A,0.7,0.666666666666667,0.0317245026280659,0.958274949079815,10,12,Single Introduction Group B,90
B,0.7,1,1,1,,,Single Introduction Group B,90
A,0.8,0.714285714285714,0.143741678180602,0.964410969033617,12,14,Single Introduction Group B,90
B,0.8,1,1,1,,,Single Introduction Group B,90
A,0.9,0.625,0.0870869075367766,0.919052532188108,13,16,Single Introduction Group B,90
B,0.9,-1,-1,0.95,0,1,Single Introduction Group B,90
A,1,0.583333333333333,0.156974312725495,0.85736276560389,19,24,Single Introduction Group B,90
B,1,-1,-1,0.95,0,1,Single Introduction Group B,90
A,0.7,1,-1,1,6,6,Single Introduction Group B,91
B,0.7,1,1,1,,,Single Introduction Group B,91
A,0.8,1,-1,1,7,7,Single Introduction Group B,91
B,0.8,1,1,1,,,Single Introduction Group B,91
A,0.9,1,-1,1,8,8,Single Introduction Group B,91
B,0.9,1,1,1,,,Single Introduction Group B,91
A,1,1,-1,1,11,11,Single Introduction Group B,91
B,1,1,1,1,,,Single Introduction Group B,91
A,0.7,-1,-1,-1,6,7,Single Introduction Group B,92
B,0.7,1,1,1,,,Single Introduction Group B,92
A,0.8,-1,-1,-1,7,8,Single Introduction Group B,92
B,0.8,-1,-1,0.95,0,1,Single Introduction Group B,92
A,0.9,0.833333333333333,0.230407669698112,0.99578481353628,11,12,Single Introduction Group B,92
B,0.9,-1,-1,0.683772233983162,0,2,Single Introduction Group B,92
A,1,0.866666666666667,0.361030866843394,0.996627139517295,14,15,Single Introduction Group B,92
B,1,-1,-1,0.204729271232949,0,4,Single Introduction Group B,92
A,0.7,1,-1,1,8,8,Single Introduction Group B,93
B,0.7,1,1,1,,,Single Introduction Group B,93
A,0.8,1,-1,1,10,10,Single Introduction Group B,93
B,0.8,1,1,1,,,Single Introduction Group B,93
A,0.9,1,-1,1,12,12,Single Introduction Group B,93
B,0.9,1,1,1,,,Single Introduction Group B,93
A,1,1,-1,1,17,17,Single Introduction Group B,93
B,1,1,1,1,,,Single Introduction Group B,93
A,0.7,0.777777777777778,0.035006970165326,0.994381726506802,8,9,Single Introduction Group B,94
B,0.7,-1,-1,0.95,0,1,Single Introduction Group B,94
A,0.8,0.8,0.109967765943609,0.994942842911076,9,10,Single Introduction Group B,94
B,0.8,-1,-1,0.95,0,1,Single Introduction Group B,94
A,0.9,0.833333333333333,0.230407669698112,0.99578481353628,11,12,Single Introduction Group B,94
B,0.9,-1,-1,0.95,0,1,Single Introduction Group B,94
A,1,0.882352941176471,0.426221206665559,0.997023651217467,16,17,Single Introduction Group B,94
B,1,-1,-1,0.95,0,1,Single Introduction Group B,94
A,0.7,-1,-1,-1,7,8,Single Introduction Group B,95
B,0.7,1,1,1,,,Single Introduction Group B,95
A,0.8,-1,-1,-1,7,8,Single Introduction Group B,95
B,0.8,1,1,1,,,Single Introduction Group B,95
A,0.9,-1,-1,-1,9,10,Single Introduction Group B,95
B,0.9,1,1,1,,,Single Introduction Group B,95
A,1,-1,-1,-1,10,11,Single Introduction Group B,95
B,1,1,1,1,,,Single Introduction Group B,95
A,0.7,-1,-1,-1,10,13,Single Introduction Group B,96
B,0.7,1,1,1,,,Single Introduction Group B,96
A,0.8,-1,-1,-1,12,16,Single Introduction Group B,96
B,0.8,1,1,1,,,Single Introduction Group B,96
A,0.9,0.5,0.0657743951546615,0.804539181050934,18,24,Single Introduction Group B,96
B,0.9,1,1,1,,,Single Introduction Group B,96
A,1,0.517241379310345,0.129199308022933,0.794032898454765,22,29,Single Introduction Group B,96
B,1,1,1,1,,,Single Introduction Group B,96
A,0.7,-1,-1,-1,8,9,Single Introduction Group B,97
B,0.7,1,1,1,,,Single Introduction Group B,97
A,0.8,-1,-1,-1,12,14,Single Introduction Group B,97
B,0.8,1,1,1,,,Single Introduction Group B,97
A,0.9,0.647058823529412,0.131364254311432,0.924029863858748,14,17,Single Introduction Group B,97
B,0.9,-1,-1,0.95,0,1,Single Introduction Group B,97
A,1,0.727272727272727,0.301755805485184,0.941888297742507,19,22,Single Introduction Group B,97
B,1,-1,-1,0.683772233983162,0,2,Single Introduction Group B,97
A,0.7,0.6,-0.432835872236179,0.989898473241064,4,5,Single Introduction Group B,98
B,0.7,1,1,1,,,Single Introduction Group B,98
A,0.8,0.5,-0.301711588825648,0.936291947500111,6,8,Single Introduction Group B,98
B,0.8,1,1,1,,,Single Introduction Group B,98
A,0.9,0.666666666666667,0.0317245026280659,0.958274949079815,10,12,Single Introduction Group B,98
B,0.9,1,-0.95,1,1,1,Single Introduction Group B,98
A,1,0.733333333333333,0.190794606793256,0.966848173119833,13,15,Single Introduction Group B,98
B,1,0,-0.97484176581315,0.97484176581315,1,2,Single Introduction Group B,98
A,0.7,-1,-1,-1,6,7,Single Introduction Group B,99
B,0.7,-0.333333333333333,-0.983192482680775,0.811401351899508,1,3,Single Introduction Group B,99
A,0.8,0.833333333333333,0.230407669698112,0.99578481353628,11,12,Single Introduction Group B,99
B,0.8,-0.333333333333333,-0.983192482680775,0.811401351899508,1,3,Single Introduction Group B,99
A,0.9,0.875,0.395358523130936,0.996837776554468,15,16,Single Introduction Group B,99
B,0.9,-0.333333333333333,-0.983192482680775,0.811401351899508,1,3,Single Introduction Group B,99
A,1,0.9,0.502534474455945,0.997469821004101,19,20,Single Introduction Group B,99
B,1,-0.333333333333333,-0.983192482680775,0.811401351899508,1,3,Single Introduction Group B,99
A,0.7,1,-1,1,7,7,Single Introduction Group B,100
B,0.7,1,1,1,,,Single Introduction Group B,100
A,0.8,1,-1,1,8,8,Single Introduction Group B,100
B,0.8,-1,-1,0.683772233983162,0,2,Single Introduction Group B,100
A,0.9,1,-1,1,9,9,Single Introduction Group B,100
B,0.9,-1,-1,0.683772233983162,0,2,Single Introduction Group B,100
A,1,-1,-1,-1,15,16,Single Introduction Group B,100
B,1,-1,-1,0.683772233983162,0,2,Single Introduction Group B,100
A,0.7,1,0.505894723999058,1,13,13,Size: 100,1
B,0.7,-0.714285714285714,-0.992779406276199,0.15744639408639,1,7,Size: 100,1
A,0.8,0.684210526315789,0.208430897466652,0.932347501996471,16,19,Size: 100,1
B,0.8,-0.75,-0.993680552937496,0.0530193417504132,1,8,Size: 100,1
A,0.9,0.642857142857143,0.262133301161592,0.878714182361585,23,28,Size: 100,1
B,0.9,-0.777777777777778,-0.994381726506802,-0.035006970165326,1,9,Size: 100,1
A,1,0.675675675675676,0.359725848264658,0.876148557333207,31,37,Size: 100,1
B,1,-0.833333333333333,-0.99578481353628,-0.230407669698112,1,12,Size: 100,1
A,0.7,0.8,0.366034571961835,0.97530294565941,18,20,Size: 100,2
B,0.7,-1,-1,0.683772233983162,0,2,Size: 100,2
A,0.8,0.818181818181818,0.416774516892133,0.977588827951698,20,22,Size: 100,2
B,0.8,-1,-1,0.415196452357427,0,3,Size: 100,2
A,0.9,0.785714285714286,0.435471208569351,0.954669818721882,25,28,Size: 100,2
B,0.9,-1,-1,0.415196452357427,0,3,Size: 100,2
A,1,0.842105263157895,0.572453417638764,0.966827048270941,35,38,Size: 100,2
B,1,-1,-1,0.0436475002099628,0,5,Size: 100,2
A,0.7,0.666666666666667,0.0317245026280659,0.958274949079815,10,12,Size: 100,3
B,0.7,-1,-1,0.204729271232949,0,4,Size: 100,3
A,0.8,0.733333333333333,0.190794606793256,0.966848173119833,13,15,Size: 100,3
B,0.8,-1,-1,0.0436475002099628,0,5,Size: 100,3
A,0.9,0.833333333333333,0.460054396884793,0.9794873174375,22,24,Size: 100,3
B,0.9,-1,-1,-0.0814837471201992,0,6,Size: 100,3
A,1,0.878787878787879,0.59547137494729,0.98514832451548,31,33,Size: 100,3
B,1,-1,-1,-0.180767205549993,0,7,Size: 100,3
A,0.7,1,0.505894723999058,1,13,13,Size: 100,4
B,0.7,-0.333333333333333,-0.913456263414517,0.554443808992976,2,6,Size: 100,4
A,0.8,1,0.647066176386069,1,19,19,Size: 100,4
B,0.8,-0.428571428571429,-0.926614867647829,0.419158272525315,2,7,Size: 100,4
A,0.9,0.785714285714286,0.435471208569351,0.954669818721882,25,28,Size: 100,4
B,0.9,-0.25,-0.829533171725493,0.510273567266897,3,8,Size: 100,4
A,1,0.804878048780488,0.537370901381078,0.945545066403278,37,41,Size: 100,4
B,1,-0.4,-0.866520977644531,0.304905700119995,3,10,Size: 100,4
A,0.7,-1,-1,-1,19,20,Size: 100,5
B,0.7,1,1,1,,,Size: 100,5
A,0.8,-1,-1,-1,23,27,Size: 100,5
B,0.8,1,1,1,,,Size: 100,5
A,0.9,0.666666666666667,0.343768135914164,0.872559732783229,30,36,Size: 100,5
B,0.9,1,-0.95,1,1,1,Size: 100,5
A,1,0.673469387755102,0.406857284000594,0.853554480184024,41,49,Size: 100,5
B,1,-0.6,-0.989898473241064,0.432835872236179,1,5,Size: 100,5
A,0.7,0.80952380952381,0.392451186172152,0.976501364231108,19,21,Size: 100,6
B,0.7,-1,-1,0.204729271232949,0,4,Size: 100,6
A,0.8,0.846153846153846,0.497394166609252,0.981089217992574,24,26,Size: 100,6
B,0.8,-1,-1,0.204729271232949,0,4,Size: 100,6
A,0.9,0.684210526315789,0.37493278341619,0.879540544165231,32,38,Size: 100,6
B,0.9,-1,-1,0.0436475002099628,0,5,Size: 100,6
A,1,0.75,0.518534840695862,0.896470990241599,49,56,Size: 100,6
B,1,-1,-1,0.0436475002099628,0,5,Size: 100,6
A,0.7,1,0.470703061205898,1,12,12,Size: 100,7
B,0.7,-1,-1,0.95,0,1,Size: 100,7
A,0.8,1,0.609871354061814,1,17,17,Size: 100,7
B,0.8,-1,-1,0.95,0,1,Size: 100,7
A,0.9,0.909090909090909,0.543111204664733,0.997699704946853,21,22,Size: 100,7
B,0.9,-1,-1,0.683772233983162,0,2,Size: 100,7
A,1,0.888888888888889,0.626726587084892,0.986399398691954,34,36,Size: 100,7
B,1,-1,-1,0.204729271232949,0,4,Size: 100,7
A,0.7,0.888888888888889,0.454112800653263,0.997188887665261,17,18,Size: 100,8
B,0.7,-0.6,-0.989898473241064,0.432835872236179,1,5,Size: 100,8
A,0.8,0.826086956521739,0.439241328181178,0.978580067924248,21,23,Size: 100,8
B,0.8,-0.6,-0.989898473241064,0.432835872236179,1,5,Size: 100,8
A,0.9,0.8,0.469423099051584,0.957765725940555,27,30,Size: 100,8
B,0.9,-0.6,-0.989898473241064,0.432835872236179,1,5,Size: 100,8
A,1,0.789473684210526,0.503901241565956,0.941130965108425,34,38,Size: 100,8
B,1,-0.714285714285714,-0.992779406276199,0.15744639408639,1,7,Size: 100,8
A,0.7,0.428571428571429,-0.419158272525315,0.926614867647829,5,7,Size: 100,9
B,0.7,-1,-1,0.683772233983162,0,2,Size: 100,9
A,0.8,0.636363636363637,-0.0355117047203452,0.954337603400081,9,11,Size: 100,9
B,0.8,-1,-1,0.415196452357427,0,3,Size: 100,9
A,0.9,0.647058823529412,0.131364254311432,0.924029863858748,14,17,Size: 100,9
B,0.9,-1,-1,0.204729271232949,0,4,Size: 100,9
A,1,0.793103448275862,0.452969604215154,0.956272526340293,26,29,Size: 100,9
B,1,-1,-1,-0.0814837471201992,0,6,Size: 100,9
A,0.7,0.8,0.366034571961835,0.97530294565941,18,20,Size: 100,10
B,0.7,-1,-1,0.683772233983162,0,2,Size: 100,10
A,0.8,0.833333333333333,0.460054396884793,0.9794873174375,22,24,Size: 100,10
B,0.8,-1,-1,0.683772233983162,0,2,Size: 100,10
A,0.9,0.878787878787879,0.59547137494729,0.98514832451548,31,33,Size: 100,10
B,0.9,-1,-1,0.683772233983162,0,2,Size: 100,10
A,1,0.836734693877551,0.60797163304222,0.954618238713854,45,49,Size: 100,10
B,1,-1,-1,0.415196452357427,0,3,Size: 100,10
A,0.7,1,0.180767205549993,1,7,7,Size: 100,11
B,0.7,-0.666666666666667,-0.991578510971021,0.28246915799535,1,6,Size: 100,11
A,0.8,1,0.327465766240114,1,9,9,Size: 100,11
B,0.8,-0.666666666666667,-0.991578510971021,0.28246915799535,1,6,Size: 100,11
A,0.9,1,0.647066176386069,1,19,19,Size: 100,11
B,0.9,-0.714285714285714,-0.992779406276199,0.15744639408639,1,7,Size: 100,11
A,1,0.916666666666667,0.577596633086054,0.997891295109061,23,24,Size: 100,11
B,1,-0.75,-0.993680552937496,0.0530193417504132,1,8,Size: 100,11
A,0.7,0.333333333333333,-0.302248987162372,0.801507817700833,8,12,Size: 100,12
B,0.7,-1,-1,-0.0814837471201992,0,6,Size: 100,12
A,0.8,0.5,-0.047541639792255,0.854675923494236,12,16,Size: 100,12
B,0.8,-1,-1,-0.180767205549993,0,7,Size: 100,12
A,0.9,0.666666666666667,0.252316573022635,0.905292746785486,20,24,Size: 100,12
B,0.9,-1,-1,-0.180767205549993,0,7,Size: 100,12
A,1,0.657142857142857,0.327003399963606,0.868756397687499,29,35,Size: 100,12
B,1,-1,-1,-0.180767205549993,0,7,Size: 100,12
A,0.7,1,0.327465766240114,1,9,9,Size: 100,13
B,0.7,-0.777777777777778,-0.994381726506802,-0.035006970165326,1,9,Size: 100,13
A,0.8,0.8,0.109967765943609,0.994942842911076,9,10,Size: 100,13
B,0.8,-0.777777777777778,-0.994381726506802,-0.035006970165326,1,9,Size: 100,13
A,0.9,0.875,0.395358523130936,0.996837776554468,15,16,Size: 100,13
B,0.9,-0.777777777777778,-0.994381726506802,-0.035006970165326,1,9,Size: 100,13
A,1,0.846153846153846,0.497394166609252,0.981089217992574,24,26,Size: 100,13
B,1,-0.818181818181818,-0.995402055572372,-0.174440166023235,1,11,Size: 100,13
A,0.7,1,0.261166704894362,1,8,8,Size: 100,14
B,0.7,-1,-1,0.683772233983162,0,2,Size: 100,14
A,0.8,1,0.470703061205898,1,12,12,Size: 100,14
B,0.8,-1,-1,0.683772233983162,0,2,Size: 100,14
A,0.9,0.84,0.479388315789572,0.980320819962405,23,25,Size: 100,14
B,0.9,-1,-1,0.415196452357427,0,3,Size: 100,14
A,1,0.828571428571429,0.538849962682246,0.963924720371565,32,35,Size: 100,14
B,1,-0.666666666666667,-0.991578510971021,0.28246915799535,1,6,Size: 100,14
A,0.7,0.733333333333333,0.190794606793256,0.966848173119833,13,15,Size: 100,15
B,0.7,-0.5,-0.98738107358058,0.611759100633513,1,4,Size: 100,15
A,0.8,0.666666666666667,0.252316573022635,0.905292746785486,20,24,Size: 100,15
B,0.8,-0.666666666666667,-0.991578510971021,0.28246915799535,1,6,Size: 100,15
A,0.9,0.625,0.271215380271819,0.855847669083005,26,32,Size: 100,15
B,0.9,-0.75,-0.993680552937496,0.0530193417504132,1,8,Size: 100,15
A,1,0.733333333333333,0.464150091813104,0.898915248173348,39,45,Size: 100,15
B,1,-0.75,-0.993680552937496,0.0530193417504132,1,8,Size: 100,15
A,0.7,0.9,0.502534474455945,0.997469821004101,19,20,Size: 100,16
B,0.7,-1,-1,0.95,0,1,Size: 100,16
A,0.8,0.84,0.479388315789572,0.980320819962405,23,25,Size: 100,16
B,0.8,-1,-1,0.95,0,1,Size: 100,16
A,0.9,0.823529411764706,0.526449451426125,0.962840993118319,31,34,Size: 100,16
B,0.9,-1,-1,0.95,0,1,Size: 100,16
A,1,0.80952380952381,0.547550256894441,0.946872860718479,38,42,Size: 100,16
B,1,-1,-1,0.683772233983162,0,2,Size: 100,16
A,0.7,0.777777777777778,0.035006970165326,0.994381726506802,8,9,Size: 100,17
B,0.7,-0.6,-0.989898473241064,0.432835872236179,1,5,Size: 100,17
A,0.8,0.733333333333333,0.190794606793256,0.966848173119833,13,15,Size: 100,17
B,0.8,-0.8,-0.994942842911076,-0.109967765943609,1,10,Size: 100,17
A,0.9,0.583333333333333,0.156974312725495,0.85736276560389,19,24,Size: 100,17
B,0.9,-0.857142857142857,-0.996386438681749,-0.322631020136358,1,14,Size: 100,17
A,1,0.636363636363637,0.290798881099462,0.86042423266738,27,33,Size: 100,17
B,1,-0.857142857142857,-0.996386438681749,-0.322631020136358,1,14,Size: 100,17
A,0.7,1,0.261166704894362,1,8,8,Size: 100,18
B,0.7,-1,-1,0.95,0,1,Size: 100,18
A,0.8,0.733333333333333,0.190794606793256,0.966848173119833,13,15,Size: 100,18
B,0.8,-1,-1,0.95,0,1,Size: 100,18
A,0.9,0.555555555555556,0.154833879911242,0.827566120104867,21,27,Size: 100,18
B,0.9,-1,-1,0.95,0,1,Size: 100,18
A,1,0.65,0.344419733276828,0.85323454129583,33,40,Size: 100,18
B,1,-1,-1,0.683772233983162,0,2,Size: 100,18
A,0.7,0.5,-0.143716923756378,0.890278710944014,9,12,Size: 100,19
B,0.7,-1,-1,0.683772233983162,0,2,Size: 100,19
A,0.8,0.538461538461539,-0.0762630784680818,0.899237853017697,10,13,Size: 100,19
B,0.8,-1,-1,0.204729271232949,0,4,Size: 100,19
A,0.9,0.6,0.126771994006663,0.885332005899934,16,20,Size: 100,19
B,0.9,-1,-1,0.0436475002099628,0,5,Size: 100,19
A,1,0.538461538461539,0.127049806117227,0.82051977823085,20,26,Size: 100,19
B,1,-1,-1,-0.180767205549993,0,7,Size: 100,19
A,0.7,0.777777777777778,0.035006970165326,0.994381726506802,8,9,Size: 100,20
B,0.7,-1,-1,0.415196452357427,0,3,Size: 100,20
A,0.8,0.6,0.038217732386294,0.913375989788327,12,15,Size: 100,20
B,0.8,-1,-1,0.415196452357427,0,3,Size: 100,20
A,0.9,0.636363636363637,0.194308433844257,0.896265401375126,18,22,Size: 100,20
B,0.9,-1,-1,0.204729271232949,0,4,Size: 100,20
A,1,0.611111111111111,0.279503967649949,0.836112720469582,29,36,Size: 100,20
B,1,-0.6,-0.949578547346333,0.112190924615283,2,10,Size: 100,20
A,0.7,0.666666666666667,0.171645017210452,0.928429833756851,15,18,Size: 100,21
B,0.7,-0.428571428571429,-0.926614867647829,0.419158272525315,2,7,Size: 100,21
A,0.8,0.636363636363637,0.194308433844257,0.896265401375126,18,22,Size: 100,21
B,0.8,-0.5,-0.890278710944014,0.143716923756378,3,12,Size: 100,21
A,0.9,0.733333333333333,0.385563299447746,0.924893007323273,26,30,Size: 100,21
B,0.9,-0.571428571428572,-0.906841424220265,0.0159513540969436,3,14,Size: 100,21
A,1,0.736842105263158,0.438272308232493,0.911725119884171,33,38,Size: 100,21
B,1,-0.625,-0.919052532188108,-0.0870869075367766,3,16,Size: 100,21
A,0.7,0.888888888888889,0.454112800653263,0.997188887665261,17,18,Size: 100,22
B,0.7,-1,-1,0.683772233983162,0,2,Size: 100,22
A,0.8,0.909090909090909,0.543111204664733,0.997699704946853,21,22,Size: 100,22
B,0.8,-1,-1,0.204729271232949,0,4,Size: 100,22
A,0.9,0.84,0.479388315789572,0.980320819962405,23,25,Size: 100,22
B,0.9,-1,-1,-0.0814837471201992,0,6,Size: 100,22
A,1,0.764705882352941,0.450993025715289,0.933996639327061,30,34,Size: 100,22
B,1,-1,-1,-0.261166704894362,0,8,Size: 100,22
A,0.7,0.538461538461539,-0.0762630784680818,0.899237853017697,10,13,Size: 100,23
B,0.7,-1,-1,0.0436475002099628,0,5,Size: 100,23
A,0.8,0.6,0.038217732386294,0.913375989788327,12,15,Size: 100,23
B,0.8,-1,-1,-0.0814837471201992,0,6,Size: 100,23
A,0.9,0.647058823529412,0.131364254311432,0.924029863858748,14,17,Size: 100,23
B,0.9,-1,-1,-0.0814837471201992,0,6,Size: 100,23
A,1,0.652173913043478,0.224376220090405,0.900984709388413,19,23,Size: 100,23
B,1,-1,-1,-0.327465766240114,0,9,Size: 100,23
A,0.7,0.75,-0.0530193417504132,0.993680552937496,7,8,Size: 100,24
B,0.7,-1,-1,0.204729271232949,0,4,Size: 100,24
A,0.8,0.6,-0.112190924615283,0.949578547346333,8,10,Size: 100,24
B,0.8,-1,-1,0.0436475002099628,0,5,Size: 100,24
A,0.9,0.714285714285714,0.143741678180602,0.964410969033617,12,14,Size: 100,24
B,0.9,-0.714285714285714,-0.992779406276199,0.15744639408639,1,7,Size: 100,24
A,1,0.764705882352941,0.271181675797499,0.970841366319395,15,17,Size: 100,24
B,1,-0.714285714285714,-0.992779406276199,0.15744639408639,1,7,Size: 100,24
A,0.7,1,0.563961278178932,1,15,15,Size: 100,25
B,0.7,-1,-1,0.415196452357427,0,3,Size: 100,25
A,0.8,1,0.663133058033829,1,20,20,Size: 100,25
B,0.8,-1,-1,0.204729271232949,0,4,Size: 100,25
A,0.9,0.933333333333333,0.655661088733175,0.998312858146739,29,30,Size: 100,25
B,0.9,-1,-1,0.0436475002099628,0,5,Size: 100,25
A,1,0.891891891891892,0.636101763244501,0.986770859176942,35,37,Size: 100,25
B,1,-1,-1,-0.0814837471201992,0,6,Size: 100,25
A,0.7,1,0.180767205549993,1,7,7,Size: 100,26
B,0.7,-0.333333333333333,-0.983192482680775,0.811401351899508,1,3,Size: 100,26
A,0.8,1,0.430171694163691,1,11,11,Size: 100,26
B,0.8,-0.333333333333333,-0.983192482680775,0.811401351899508,1,3,Size: 100,26
A,0.9,0.904761904761905,0.523680180126358,0.997590233103273,20,21,Size: 100,26
B,0.9,-0.333333333333333,-0.983192482680775,0.811401351899508,1,3,Size: 100,26
